Info 0    [17:52:32.037] Starting TS Server
Info 3148 [17:55:14.687] Different program with same set of files
Info 3149 [17:55:14.687] getCompletionData: Get current token: 0.021870017051696777
Info 3150 [17:55:14.687] getCompletionData: Is inside comment: 0.0022140145301818848
Info 3151 [17:55:14.687] getCompletionData: Get previous token: 0.050112009048461914
Info 3152 [17:55:14.687] getCompletionsAtPosition: isCompletionListBlocker: 0.002904951572418213
Info 3153 [17:55:14.687] Returning an empty list because completion was requested in an invalid position.
Info 3154 [17:55:14.688] getCompletionData: Get current token: 0.018945038318634033
Info 3155 [17:55:14.688] getCompletionData: Is inside comment: 0.0026650428771972656
Info 3156 [17:55:14.689] getCompletionData: Get previous token: 0.04966098070144653
Info 3157 [17:55:14.689] getCompletionsAtPosition: isCompletionListBlocker: 0.002355039119720459
Info 3158 [17:55:14.689] Returning an empty list because completion was requested in an invalid position.
Info 3159 [17:55:14.710] getCompletionData: Get current token: 0.016660988330841064
Info 3160 [17:55:14.710] getCompletionData: Is inside comment: 0.0020040273666381836
Info 3161 [17:55:14.710] getCompletionData: Get previous token: 0.04239797592163086
Info 3162 [17:55:14.710] getCompletionsAtPosition: isCompletionListBlocker: 0.0017930269241333008
Info 3163 [17:55:14.710] Returning an empty list because completion was requested in an invalid position.
Info 3164 [17:55:14.711] getCompletionData: Get current token: 0.014787018299102783
Info 3165 [17:55:14.711] getCompletionData: Is inside comment: 0.002074003219604492
Info 3166 [17:55:14.711] getCompletionData: Get previous token: 0.039743006229400635
Info 3167 [17:55:14.711] getCompletionsAtPosition: isCompletionListBlocker: 0.0018529891967773438
Info 3168 [17:55:14.711] Returning an empty list because completion was requested in an invalid position.
Info 3169 [17:55:14.851] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3170 [17:55:14.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 196 structureChanged: false structureIsReused:: Completely Elapsed: 3.323441982269287ms
Info 3171 [17:55:14.855] Different program with same set of files
Info 3172 [17:55:14.855] getCompletionData: Get current token: 0.01954597234725952
Info 3173 [17:55:14.855] getCompletionData: Is inside comment: 0.0039670467376708984
Info 3174 [17:55:14.855] getCompletionData: Get previous token: 0.04988199472427368
Info 3175 [17:55:14.855] getCompletionsAtPosition: isCompletionListBlocker: 0.002915024757385254
Info 3176 [17:55:14.855] Returning an empty list because completion was requested in an invalid position.
Info 3177 [17:55:14.857] getCompletionData: Get current token: 0.02014702558517456
Info 3178 [17:55:14.857] getCompletionData: Is inside comment: 0.002373993396759033
Info 3179 [17:55:14.857] getCompletionData: Get previous token: 0.05158495903015137
Info 3180 [17:55:14.857] getCompletionsAtPosition: isCompletionListBlocker: 0.0023440122604370117
Info 3181 [17:55:14.857] Returning an empty list because completion was requested in an invalid position.
Info 3182 [17:55:14.879] getCompletionData: Get current token: 0.01935601234436035
Info 3183 [17:55:14.879] getCompletionData: Is inside comment: 0.00275498628616333
Info 3184 [17:55:14.879] getCompletionData: Get previous token: 0.05000197887420654
Info 3185 [17:55:14.879] getCompletionsAtPosition: isCompletionListBlocker: 0.0032559633255004883
Info 3186 [17:55:14.879] Returning an empty list because completion was requested in an invalid position.
Info 3187 [17:55:14.880] getCompletionData: Get current token: 0.02003699541091919
Info 3188 [17:55:14.880] getCompletionData: Is inside comment: 0.0022840499877929688
Info 3189 [17:55:14.880] getCompletionData: Get previous token: 0.048269033432006836
Info 3190 [17:55:14.880] getCompletionsAtPosition: isCompletionListBlocker: 0.0023040175437927246
Info 3191 [17:55:14.880] Returning an empty list because completion was requested in an invalid position.
Info 3192 [17:55:15.490] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3193 [17:55:15.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 197 structureChanged: false structureIsReused:: Completely Elapsed: 2.9959200024604797ms
Info 3194 [17:55:15.493] Different program with same set of files
Info 3195 [17:55:15.996] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3196 [17:55:15.999] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 198 structureChanged: false structureIsReused:: Completely Elapsed: 2.8583579659461975ms
Info 3197 [17:55:15.999] Different program with same set of files
Info 3198 [17:55:16.000] getCompletionData: Get current token: 0.02336299419403076
Info 3199 [17:55:16.000] getCompletionData: Is inside comment: 0.0028460025787353516
Info 3200 [17:55:16.000] getCompletionData: Get previous token: 0.04548299312591553
Info 3201 [17:55:16.000] getCompletionsAtPosition: isCompletionListBlocker: 0.014295995235443115
Info 3202 [17:55:16.002] getExportInfoMap: cache miss or empty; calculating new results
Info 3203 [17:55:16.002] getExportInfoMap: done in 0.274433970451355 ms
Info 3204 [17:55:16.002] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3205 [17:55:16.002] collectAutoImports: response is complete
Info 3206 [17:55:16.002] collectAutoImports: 0.019465982913970947
Info 3207 [17:55:16.002] getCompletionData: Semantic work: 2.183234989643097
Info 3208 [17:55:16.007] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.959773004055023
Info 3209 [17:55:16.842] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3210 [17:55:16.844] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 199 structureChanged: false structureIsReused:: Completely Elapsed: 2.556923031806946ms
Info 3211 [17:55:16.844] Different program with same set of files
Info 3212 [17:55:19.003] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3213 [17:55:19.005] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 200 structureChanged: false structureIsReused:: Completely Elapsed: 2.37699294090271ms
Info 3214 [17:55:19.005] Different program with same set of files
Info 3215 [17:55:19.243] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3216 [17:55:19.247] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 201 structureChanged: false structureIsReused:: Completely Elapsed: 3.816842019557953ms
Info 3217 [17:55:19.247] Different program with same set of files
Info 3218 [17:55:19.251] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3219 [17:55:19.255] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 202 structureChanged: false structureIsReused:: Completely Elapsed: 3.584373950958252ms
Info 3220 [17:55:19.255] Different program with same set of files
Info 3221 [17:55:20.012] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3222 [17:55:20.015] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 203 structureChanged: false structureIsReused:: Completely Elapsed: 3.269915997982025ms
Info 3223 [17:55:20.016] Different program with same set of files
Info 3224 [17:55:20.868] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3225 [17:55:20.871] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 204 structureChanged: false structureIsReused:: Completely Elapsed: 3.408851981163025ms
Info 3226 [17:55:20.871] Different program with same set of files
Info 3227 [17:55:22.483] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3228 [17:55:22.491] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 205 structureChanged: false structureIsReused:: Completely Elapsed: 7.467510998249054ms
Info 3229 [17:55:22.491] Different program with same set of files
Info 3230 [17:55:23.259] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3231 [17:55:23.262] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 206 structureChanged: false structureIsReused:: Completely Elapsed: 2.7517029643058777ms
Info 3232 [17:55:23.262] Different program with same set of files
Info 3233 [17:55:23.547] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3234 [17:55:23.552] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 207 structureChanged: false structureIsReused:: Completely Elapsed: 4.996534049510956ms
Info 3235 [17:55:23.552] Different program with same set of files
Info 3236 [17:55:24.228] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3237 [17:55:24.231] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 208 structureChanged: false structureIsReused:: Completely Elapsed: 2.5719929933547974ms
Info 3238 [17:55:24.231] Different program with same set of files
Info 3239 [17:55:24.587] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3240 [17:55:24.590] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 209 structureChanged: false structureIsReused:: Completely Elapsed: 2.438426971435547ms
Info 3241 [17:55:24.590] Different program with same set of files
Info 3242 [17:55:24.593] getCompletionData: Get current token: 0.01954597234725952
Info 3243 [17:55:24.593] getCompletionData: Is inside comment: 0.030165016651153564
Info 3244 [17:55:24.593] getCompletionData: Get previous token: 0.05113399028778076
Info 3245 [17:55:24.594] getCompletionsAtPosition: isCompletionListBlocker: 0.01587998867034912
Info 3246 [17:55:24.596] getExportInfoMap: cache miss or empty; calculating new results
Info 3247 [17:55:24.596] getExportInfoMap: done in 0.48513299226760864 ms
Info 3248 [17:55:24.597] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3249 [17:55:24.597] collectAutoImports: response is complete
Info 3250 [17:55:24.597] collectAutoImports: 0.019005000591278076
Info 3251 [17:55:24.597] getCompletionData: Semantic work: 2.9953619837760925
Info 3252 [17:55:24.601] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.230204999446869
Info 3253 [17:55:24.706] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3254 [17:55:24.709] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 210 structureChanged: false structureIsReused:: Completely Elapsed: 2.91184800863266ms
Info 3255 [17:55:24.709] Different program with same set of files
Info 3256 [17:55:24.910] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3257 [17:55:24.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 211 structureChanged: false structureIsReused:: Completely Elapsed: 2.3422099947929382ms
Info 3258 [17:55:24.912] Different program with same set of files
Info 3259 [17:55:25.188] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3260 [17:55:25.190] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 212 structureChanged: false structureIsReused:: Completely Elapsed: 2.5705609917640686ms
Info 3261 [17:55:25.190] Different program with same set of files
Info 3262 [17:55:27.260] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3263 [17:55:27.262] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 213 structureChanged: false structureIsReused:: Completely Elapsed: 2.3693609833717346ms
Info 3264 [17:55:27.262] Different program with same set of files
Info 3265 [17:55:27.262] getCompletionData: Get current token: 0.019345998764038086
Info 3266 [17:55:27.262] getCompletionData: Is inside comment: 0.028403043746948242
Info 3267 [17:55:27.262] getCompletionData: Get previous token: 0.05104398727416992
Info 3268 [17:55:27.262] getCompletionsAtPosition: isCompletionListBlocker: 0.015358984470367432
Info 3269 [17:55:27.265] getExportInfoMap: cache miss or empty; calculating new results
Info 3270 [17:55:27.265] getExportInfoMap: done in 0.20622003078460693 ms
Info 3271 [17:55:27.265] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3272 [17:55:27.265] collectAutoImports: response is complete
Info 3273 [17:55:27.265] collectAutoImports: 0.029834985733032227
Info 3274 [17:55:27.265] getCompletionData: Semantic work: 2.7839239835739136
Info 3275 [17:55:27.269] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.85685795545578
Info 3276 [17:55:27.513] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3277 [17:55:27.519] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 214 structureChanged: false structureIsReused:: Completely Elapsed: 5.701613008975983ms
Info 3278 [17:55:27.519] Different program with same set of files
Info 3279 [17:55:27.819] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3280 [17:55:27.822] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 215 structureChanged: false structureIsReused:: Completely Elapsed: 2.5803290009498596ms
Info 3281 [17:55:27.822] Different program with same set of files
Info 3282 [17:55:28.371] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3283 [17:55:28.374] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 216 structureChanged: false structureIsReused:: Completely Elapsed: 2.6387460231781006ms
Info 3284 [17:55:28.374] Different program with same set of files
Info 3285 [17:55:28.692] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3286 [17:55:28.695] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 217 structureChanged: false structureIsReused:: Completely Elapsed: 2.481806993484497ms
Info 3287 [17:55:28.695] Different program with same set of files
Info 3288 [17:55:29.139] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3289 [17:55:29.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 218 structureChanged: false structureIsReused:: Completely Elapsed: 2.3468599915504456ms
Info 3290 [17:55:29.141] Different program with same set of files
Info 3291 [17:55:29.476] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3292 [17:55:29.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 219 structureChanged: false structureIsReused:: Completely Elapsed: 2.3449860215187073ms
Info 3293 [17:55:29.479] Different program with same set of files
Info 3294 [17:55:29.835] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3295 [17:55:29.839] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 220 structureChanged: false structureIsReused:: Completely Elapsed: 3.2325900197029114ms
